"y2_hhid","reg","dis","ward","id","con","ccm_leg10","split_leg10","ccm_prez10","split_prez10"
"0905003001022201","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001022205","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001026301","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001026306","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001034001","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001042901","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001042902","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001042904","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001045901","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905003001050301","MTWARA","MTWARA URBAN","LIKOMBE",452,"MTWARA MJINI",1,21.73,1,40.12
"0905012003004401","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003011201","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003011501","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003012401","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003019301","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003031701","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003041901","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003041906","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003048301","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012003048303","MTWARA","MTWARA URBAN","MWENA",454,"MASASI",1,48.69,1,50.81
"0905012325000201","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325001201","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325002001","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325003802","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325004201","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325005801","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325005802","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325005803","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325005901","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325005902","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325008101","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"0905012325008102","MTWARA","MTWARA URBAN","SHANGANI",455,"MTWARA MJINI",1,21.73,1,40.12
"1001003004001401","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003004002901","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003004004201","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003004018101","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003004018102","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003004020701","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003004029301","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003004038101","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003004045501","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305002801","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305003401","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305004001","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305004201","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305004401","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305005401","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305005901","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305007801","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003305007802","RUVUMA","TUNDURU","MLINGOTI MASHARIKI",616,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003306002801","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003306004201","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003306004401","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003306005901","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003306008901","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003306010301","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003306011201","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003306012401","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325000701","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325001301","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325003201","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325003202","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325004101","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325004901","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325004902","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325005401","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325007701","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001003325008001","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001019004000101","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001019004003001","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001019004003101","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001019004004201","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001019004004601","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001019004005501","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1001019004012401","RUVUMA","TUNDURU","MLINGOTI MAGHARIBI",617,"TUNDURU KASKAZINI",1,7.77999999999999,1,24.2
"1002007004001601","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002007004004501","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002007004005001","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002007004006301","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002007004008801","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002007004011001","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002007004011002","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002007004013601","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002007004016101","RUVUMA","SONGEA RURAL","MUHUKURU",603,"PERAMIHO",1,81.22,1,65.77
"1002009003011201","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002009003013601","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002009003018601","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002009003024001","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002009003030701","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002009003034101","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002009003034103","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002009003038901","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002009003045201","RUVUMA","SONGEA RURAL","MAPOSENI",604,"PERAMIHO",1,81.22,1,65.77
"1002011311000801","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002011311001301","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002011311001601","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002011311001602","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002011311001901","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002011311003001","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002011311003301","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002011311008301","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002011311009601","RUVUMA","SONGEA RURAL","LILAMBO",605,"PERAMIHO",1,81.22,1,65.77
"1002014004003601","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1002014004005901","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1002014004006801","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1002014004006802","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1002014004009201","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1002014004018801","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1002014004019201","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1002014004019202","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1002014004022501","RUVUMA","NAMTUMBO","MATIMIRA",598,"PERAMIHO",1,81.22,1,65.77
"1003013001004401","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003013001011201","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003013001011502","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003013001011504","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003013001012401","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003013001019301","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003013001031701","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003013001041901","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003013001047001","RUVUMA","MBINGA","KILOSA",587,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002000401","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002015301","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002019601","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002031701","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002034901","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002040501","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002040504","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002050001","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002050002","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003014002050901","RUVUMA","MBINGA","KINGERIKITI",588,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003005501","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003011401","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003011601","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003015801","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003015803","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003016801","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003019301","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003028001","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003032801","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003018003032805","RUVUMA","MBINGA","LIULI",589,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003022002014801","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002014803","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002021701","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002026301","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002028301","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002032101","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002033601","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002033602","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002040101","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003022002045301","RUVUMA","MBINGA","MBUJI",590,"MBINGA MASHARIKI",1,79.42,1,82.3
"1003037001006301","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001006304","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001006305","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001008301","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001020801","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001020802","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001020807","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001020808","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001026401","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001029301","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001037201","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001037204","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001041301","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1003037001042901","RUVUMA","MBINGA","LITUHI",591,"MBINGA MAGHARIBI",1,64.85,1,55.22
"1005006001005301","RUVUMA","NAMTUMBO","MSINDO",599,"NAMTUMBO",1,48.54,1,59.99
"1005006001011101","RUVUMA","NAMTUMBO","MSINDO",599,"NAMTUMBO",1,48.54,1,59.99
"1005006001020601","RUVUMA","NAMTUMBO","MSINDO",599,"NAMTUMBO",1,48.54,1,59.99
"1005006001020801","RUVUMA","NAMTUMBO","MSINDO",599,"NAMTUMBO",1,48.54,1,59.99
"1005006001034601","RUVUMA","NAMTUMBO","MSINDO",599,"NAMTUMBO",1,48.54,1,59.99
"1005006001062701","RUVUMA","NAMTUMBO","MSINDO",599,"NAMTUMBO",1,48.54,1,59.99
"1005006001062702","RUVUMA","NAMTUMBO","MSINDO",599,"NAMTUMBO",1,48.54,1,59.99
"1005006001062801","RUVUMA","NAMTUMBO","MSINDO",599,"NAMTUMBO",1,48.54,1,59.99
"1005009001014801","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001026301","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001026302","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001028301","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001028302","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001029701","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001033601","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001051101","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001055801","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001065601","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001065602","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005009001065603","RUVUMA","NAMTUMBO","KITANDA",600,"NAMTUMBO",1,48.54,1,59.99
"1005011005003601","RUVUMA","NAMTUMBO","LUCHILI",601,"NAMTUMBO",1,48.54,1,59.99
"1005011005005902","RUVUMA","NAMTUMBO","LUCHILI",601,"NAMTUMBO",1,48.54,1,59.99
"1005011005006801","RUVUMA","NAMTUMBO","LUCHILI",601,"NAMTUMBO",1,48.54,1,59.99
"1005011005007201","RUVUMA","NAMTUMBO","LUCHILI",601,"NAMTUMBO",1,48.54,1,59.99
"1005011005009201","RUVUMA","NAMTUMBO","LUCHILI",601,"NAMTUMBO",1,48.54,1,59.99
"1005011005012501","RUVUMA","NAMTUMBO","LUCHILI",601,"NAMTUMBO",1,48.54,1,59.99
"1005011005016601","RUVUMA","NAMTUMBO","LUCHILI",601,"NAMTUMBO",1,48.54,1,59.99
"1005011005017701","RUVUMA","NAMTUMBO","LUCHILI",601,"NAMTUMBO",1,48.54,1,59.99
"1101002005004701","IRINGA","IRINGA RURAL","NDULI",123,"ISMANI",1,100,1,64.76
"1101002005009201","IRINGA","IRINGA RURAL","NDULI",123,"ISMANI",1,100,1,64.76
"1101002005009602","IRINGA","IRINGA RURAL","NDULI",123,"ISMANI",1,100,1,64.76
"1101002005013101","IRINGA","IRINGA RURAL","NDULI",123,"ISMANI",1,100,1,64.76
"1101002005024501","IRINGA","IRINGA RURAL","NDULI",123,"ISMANI",1,100,1,64.76
"1101002005024601","IRINGA","IRINGA RURAL","NDULI",123,"ISMANI",1,100,1,64.76
"1101002005031301","IRINGA","IRINGA RURAL","NDULI",123,"ISMANI",1,100,1,64.76
"1101002005036301","IRINGA","IRINGA RURAL","NDULI",123,"ISMANI",1,100,1,64.76
"1101012002006901","IRINGA","IRINGA RURAL","MAHUNINGA",124,"ISMANI",1,100,1,64.76
"1101012002007901","IRINGA","IRINGA RURAL","MAHUNINGA",124,"ISMANI",1,100,1,64.76
"1101012002008601","IRINGA","IRINGA RURAL","MAHUNINGA",124,"ISMANI",1,100,1,64.76
"1101012002012101","IRINGA","IRINGA RURAL","MAHUNINGA",124,"ISMANI",1,100,1,64.76
"1101012002014301","IRINGA","IRINGA RURAL","MAHUNINGA",124,"ISMANI",1,100,1,64.76
"1101012002017901","IRINGA","IRINGA RURAL","MAHUNINGA",124,"ISMANI",1,100,1,64.76
"1101012002024201","IRINGA","IRINGA RURAL","MAHUNINGA",124,"ISMANI",1,100,1,64.76
"1101012002056201","IRINGA","IRINGA RURAL","MAHUNINGA",124,"ISMANI",1,100,1,64.76
"1102010004002301","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004002304","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004009801","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004009803","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004019301","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004020001","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004024901","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004024903","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004024904","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004028401","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004034301","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102010004035401","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102012001002801","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102012001004201","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102012001004401","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102012001011201","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102012001012401","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102012001017501","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102012001019302","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102012001035501","IRINGA","MUFINDI","IHOWANZA",145,"MUFINDI KUSINI",1,100,1,74.3
"1102028002014801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028002026301","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028002029701","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028002033601","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028002051101","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028002055801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028002065601","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028002065603","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028005004801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028005004803","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028005007801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028005013701","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028005013704","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028005014801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
"1102028005014803","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,100,1,74.3
