"y3_hhid","reg","dis","ward","id","con","ccm_leg10","split_leg10","ccm_prez10","split_prez10"
"1040-001","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1041-001","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1042-001","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1043-001","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1043-002","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1043-006","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1044-001","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1045-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"1045-002","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1045-003","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1045-004","ARUSHA","ARUMERU","KIRANYI",3,"ARUMERU MAGHARIBI",1,13.53,1,7.75
"1045-006","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1046-001","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1047-001","DAR-ES-SALAAM","TEMEKE","KIBADA",96,"KIGAMBONI",1,26.47,1,30.76
"1048-001","DAR-ES-SALAAM","ILALA","LLALA",33,"ILALA",1,46.04,1,37.37
"1049-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1050-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1051-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1052-001","DAR-ES-SALAAM","ILALA","CHANIKA",43,"UKONGA",1,20.73,1,17.51
"1053-001","MBEYA","MBEYA URBAN","UYOLE",362,"MBEYA MJINI",0,29.88,0,13.66
"1054-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1055-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1055-004","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1056-001","DAR-ES-SALAAM","KINONDONI","KIBAMBA",72,"UBUNGO",0,12.03,1,2.19
"1057-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1057-002","KILIMANJARO","ROMBO","KITIRIMA KINGACHI",252,"ROMBO",0,3.23999999999999,1,8.38
"1058-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1059-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1060-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1061-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1062-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1063-001","DAR-ES-SALAAM","ILALA","MSONGOLA",45,"UKONGA",1,20.73,1,17.51
"1064-001","DAR-ES-SALAAM","ILALA","BUGURUNI",46,"UKONGA",1,20.73,1,17.51
"1065-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1066-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1068-001","DAR-ES-SALAAM","ILALA","MSONGOLA",45,"UKONGA",1,20.73,1,17.51
"1069-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1070-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1071-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1071-008","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1072-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1073-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1074-001","DAR-ES-SALAAM","ILALA","CHANIKA",43,"UKONGA",1,20.73,1,17.51
"1074-003","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1075-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1075-004","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1076-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1077-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1077-109","DODOMA","DODOMA URBAN","UHURU",108,"DODOMA MJINI",1,49.68,1,46.84
"1078-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1079-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1080-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1081-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1081-105","MTWARA","MASASI","MWENA",428,"MASASI",1,48.69,1,50.81
"1082-001","DAR-ES-SALAAM","ILALA","VINGUNGUTI",40,"UKONGA",1,20.73,1,17.51
"1084-001","DAR-ES-SALAAM","KINONDONI","KIMARA",69,"UBUNGO",0,12.03,1,2.19
"1085-001","DAR-ES-SALAAM","ILALA","TABATA",41,"UKONGA",1,20.73,1,17.51
"1085-005","DAR-ES-SALAAM","ILALA","TABATA",41,"UKONGA",1,20.73,1,17.51
"1086-001","DAR-ES-SALAAM","ILALA","TABATA",41,"UKONGA",1,20.73,1,17.51
"1087-001","MOROGORO","MOROGORO URBAN","KIHONDA",402,"MOROGORO MJINI",1,38.25,1,28.09
"1088-001","DAR-ES-SALAAM","KINONDONI","KIBAMBA",72,"UBUNGO",0,12.03,1,2.19
"1088-003","DAR-ES-SALAAM","ILALA","TABATA",41,"UKONGA",1,20.73,1,17.51
"1089-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1090-001","DODOMA","DODOMA URBAN","MTUMBA",109,"DODOMA MJINI",1,49.68,1,46.84
"1091-001","PWANI","KIBAHA","TUMBI",549,"KIBAHA MJINI",1,13.93,1,33.96
"1091-002","MARA","LAKE VICTORIA","N.A. ( 3)",325,NA,NA,NA,NA,NA
"1092-001","DAR-ES-SALAAM","ILALA","TABATA",41,"UKONGA",1,20.73,1,17.51
"1093-001","MWANZA","ILEMELA","NYAKATO",494,"ILEMELA",0,7.15000000000001,0,0.899999999999999
"1093-002","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1094-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1095-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1096-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1097-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1098-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1099-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1100-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1101-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1102-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1103-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1104-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1105-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1106-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1107-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1108-001","DAR-ES-SALAAM","TEMEKE","KIGAMBONI",75,"KIGAMBONI",1,26.47,1,30.76
"1109-001","DAR-ES-SALAAM","TEMEKE","KIBADA",96,"KIGAMBONI",1,26.47,1,30.76
"1110-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1111-001","DAR-ES-SALAAM","KINONDONI","UBUNGO",59,"UBUNGO",0,12.03,1,2.19
"1111-002","TABORA","NZEGA","MWANGOYE",731,"BUKENE",1,59.49,1,55.9
"1112-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1112-004","TANGA","MUHEZA","MWAKIJEMBE",793,"MKINGA",1,26.59,1,51.51
"1113-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1114-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1115-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1115-002","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1116-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1117-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1118-001","DAR-ES-SALAAM","TEMEKE","TOANGOMA",76,"KIGAMBONI",1,26.47,1,30.76
"1119-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1119-002","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1120-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1120-003","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1121-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1121-004","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1122-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1123-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1124-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1124-003","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1126-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1127-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1128-001","DAR-ES-SALAAM","TEMEKE","MJI MWEMA",77,"KIGAMBONI",1,26.47,1,30.76
"1130-003","PWANI","MKURANGA","VIKINDU",560,"MKURANGA",1,45.67,1,44.39
"1131-001","MTWARA","TANDAHIMBA","KITAMA",470,"TANDAHIMBA",1,1.47,1,24.35
"1131-002","MTWARA","TANDAHIMBA","KITAMA",470,"TANDAHIMBA",1,1.47,1,24.35
"1132-001","MTWARA","TANDAHIMBA","TANDAHIMBA",471,"TANDAHIMBA",1,1.47,1,24.35
"1132-002","MTWARA","TANDAHIMBA","KITAMA",470,"TANDAHIMBA",1,1.47,1,24.35
"1132-004","MTWARA","NEWALA","MAKOTE",464,"NEWALA",1,35.63,1,42.58
"1133-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1134-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1135-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1136-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1137-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1138-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1139-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1141-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1142-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1142-006","DAR-ES-SALAAM","ILALA","UPANGA MAGHARIBI",34,"ILALA",1,46.04,1,37.37
"1143-001","DAR-ES-SALAAM","TEMEKE","CHAMAZI",90,"KIGAMBONI",1,26.47,1,30.76
"1144-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1145-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1146-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1146-003","IRINGA","KILOSA","MAHENGE ?",137,"KILOLO",1,84.77,1,71.8
"1146-004","SHINYANGA","SHINYANGA URBAN","NDALA",685,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1147-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1148-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1149-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1150-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1151-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1152-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1153-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
"1154-001","LINDI","RUANGWA","LIKUNJA",303,"RUANGWA",1,49.18,1,48.65
"1155-001","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,24.35,1,24.31
"1155-005","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,24.35,1,24.31
"1156-001","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,24.35,1,24.31
"1157-001","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,24.35,1,24.31
"1158-001","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,24.35,1,24.31
"1159-001","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,24.35,1,24.31
"1160-001","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,24.35,1,24.31
"1161-001","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,24.35,1,24.31
"1162-001","DAR-ES-SALAAM","KINONDONI","KAWE",63,"KAWE",0,8.91,1,4.87
"1162-003","SINGIDA","SINGIDA RURAL","IHANJA",710,"SINGIDA MAGHARIBI",1,26.5,1,54.64
"1163-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1164-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1164-002","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1165-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1166-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1167-001","DAR-ES-SALAAM","KINONDONI","MBEZI",62,"UBUNGO",0,12.03,1,2.19
"1167-004","DAR-ES-SALAAM","KINONDONI","MABIBO",73,"UBUNGO",0,12.03,1,2.19
"1168-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1168-002","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1169-001","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,24.35,1,24.31
"1170-001","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,24.35,1,24.31
"1170-006","DODOMA","DODOMA URBAN","MAJENGO",110,"DODOMA MJINI",1,49.68,1,46.84
"1171-001","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,24.35,1,24.31
"1171-102","DAR-ES-SALAAM","TEMEKE","CHAMAZI",90,"KIGAMBONI",1,26.47,1,30.76
"1172-001","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,24.35,1,24.31
"1174-001","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,24.35,1,24.31
"1175-002","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,24.35,1,24.31
"1176-001","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,24.35,1,24.31
"1177-001","PWANI","RUFIJI","UTETE",563,"RUFIJI",1,14.82,1,26.51
"1177-104","MOROGORO","MOROGORO URBAN","UWANJA WA TAIFA",406,"MOROGORO MJINI",1,38.25,1,28.09
"1178-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1179-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1181-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1182-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1183-001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,24.35,1,24.31
"1185-001","DAR-ES-SALAAM","TEMEKE","CHAMAZI",90,"KIGAMBONI",1,26.47,1,30.76
"1186-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1187-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1187-104","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1188-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1188-005","TANGA","TANGA","MAKORORA",805,"TANGA MJINI",1,22.11,1,31.08
"1190-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1191-001","DAR-ES-SALAAM","ILALA","KITUNDA",38,"UKONGA",1,20.73,1,17.51
"1191-004","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1191-005","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1191-007","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"1192-001","DAR-ES-SALAAM","ILALA","KITUNDA",38,"UKONGA",1,20.73,1,17.51
"1193-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1194-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1195-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1196-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1197-001","DAR-ES-SALAAM","ILALA","KITUNDA",38,"UKONGA",1,20.73,1,17.51
"1197-002","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1197-003","DAR-ES-SALAAM","TEMEKE","KIMBIJI",97,"KIGAMBONI",1,26.47,1,30.76
"1197-006","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"1198-001","MOROGORO","MOROGORO URBAN","UWANJA WA TAIFA",406,"MOROGORO MJINI",1,38.25,1,28.09
"1199-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1200-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1201-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1202-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1203-001","PWANI","MKURANGA","TAMBANI",559,"MKURANGA",1,45.67,1,44.39
"1204-002","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1205-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1207-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1208-001","MTWARA","TANDAHIMBA","MAUNDO",472,"TANDAHIMBA",1,1.47,1,24.35
"1209-001","DAR-ES-SALAAM","ILALA","KITUNDA",38,"UKONGA",1,20.73,1,17.51
"1210-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1211-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1212-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1213-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1214-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1215-001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,24.35,1,24.31
"1218-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1219-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1220-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1220-005","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1221-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1222-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1223-001","DAR-ES-SALAAM","ILALA","KITUNDA",38,"UKONGA",1,20.73,1,17.51
"1224-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1225-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1226-001","RUVUMA","SONGEA URBAN","MATOGORO",610,"SONGEA MJINI",1,21.61,1,26.66
"1227-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1227-004","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1228-001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,24.35,1,24.31
"1230-001","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,24.35,1,24.31
"1231-001","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,24.35,1,24.31
"1231-003","MOROGORO","MOROGORO URBAN","MLIMANI",407,"MOROGORO MJINI",1,38.25,1,28.09
"1232-001","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,24.35,1,24.31
"1233-001","DAR-ES-SALAAM","TEMEKE","CHAMAZI",90,"KIGAMBONI",1,26.47,1,30.76
"1234-001","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,24.35,1,24.31
"1235-001","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,24.35,1,24.31
"1236-001","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,24.35,1,24.31
"1237-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1238-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1239-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1240-002","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1241-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1242-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1243-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1244-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1245-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1246-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1247-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1248-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1249-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1250-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1250-008","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1251-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1252-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1253-001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,26.47,1,30.76
"1254-001","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,26.47,1,30.76
