"","y2_hhid","reg","dis","ward","id","con","ccm_prez05","split_prez05"
"2704","1703002007004201","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2705","1703002007004202","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2706","1703002007004401","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2707","1703002007004403","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2708","1703002007004404","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2709","1703002007004405","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2710","1703002007010301","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2711","1703002007010306","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2712","1703002007010307","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2713","1703002007010308","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2714","1703002007011501","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2715","1703002007012401","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2716","1703002007012402","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2717","1703002007017501","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2718","1703002007017503","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2719","1703002007031701","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,63.6
"2720","1703008003022101","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2721","1703008003022103","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2722","1703008003026501","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2723","1703008003058501","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2724","1703008003071101","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2725","1703008003071104","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2726","1703008003088901","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2727","1703008003103201","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2728","1703008003121301","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,63.6
"2729","1704001312002801","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2730","1704001312002802","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2731","1704001312004401","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2732","1704001312005801","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2733","1704001312005901","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2734","1704001312006801","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2735","1704001312008901","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2736","1704001312008903","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2737","1704001312009801","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2738","1704001312009802","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,72.8
"2739","1704002007002101","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2740","1704002007022701","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2741","1704002007038201","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2742","1704002007038204","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2743","1704002007038205","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2744","1704002007039902","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2745","1704002007040901","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2746","1704002007040903","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2747","1704002007043401","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2748","1704002007045701","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2749","1704002007058901","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2750","1704002007058903","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2751","1704002007058908","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,72.8
"2752","1704021001003601","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2753","1704021001005901","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2754","1704021001006801","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2755","1704021001009201","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2756","1704021001009202","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2757","1704021001017501","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2758","1704021001017503","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2759","1704021001018101","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2760","1704021001018103","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2761","1704021001018801","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2762","1704021001019201","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,68.9
"2763","1704023001000401","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2764","1704023001002001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2765","1704023001002002","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2766","1704023001002008","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2767","1704023001002013","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2768","1704023001002014","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2769","1704023001002401","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2770","1704023001002403","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2771","1704023001006201","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2772","1704023001006207","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2773","1704023001012201","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2774","1704023001012301","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2775","1704023001012303","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2776","1704023001015101","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2777","1704023001015201","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,68.9
"2778","1705006011006701","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2779","1705006011006703","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2780","1705006011010301","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2781","1705006011030201","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2782","1705006011034801","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2783","1705006011039901","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2784","1705006011047301","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2785","1705006011049701","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2786","1705006011049703","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2787","1705006011049801","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",1,65
"2788","1706004003002801","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2789","1706004003002803","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2790","1706004003002804","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2791","1706004003003901","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2792","1706004003009301","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2793","1706004003009302","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2794","1706004003011701","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2795","1706004003011702","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2796","1706004003019101","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2797","1706004003025301","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2798","1706004003032101","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2799","1706004003034501","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",1,60.1
"2800","1706015002003701","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2801","1706015002004401","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2802","1706015002006001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2803","1706015002006003","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2804","1706015002007101","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2805","1706015002007108","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2806","1706015002007117","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2807","1706015002008401","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2808","1706015002037601","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2809","1706015002037605","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2810","1706015002048501","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2811","1706015002048503","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2812","1706015002066201","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,27.2
"2813","1707012001001601","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2814","1707012001001603","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2815","1707012001005001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2816","1707012001008401","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2817","1707012001008801","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2818","1707012001014801","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2819","1707012001016101","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2820","1707012001016103","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2821","1707012001016104","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2822","1707012001017601","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2823","1707012001017602","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2824","1707012001017603","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2825","1707012001020601","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,55.3
"2826","1707013001001801","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2827","1707013001001803","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2828","1707013001003501","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2829","1707013001010601","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2830","1707013001010603","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2831","1707013001010604","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2832","1707013001014401","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2833","1707013001021801","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2834","1707013001025001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2835","1707013001034602","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2836","1707013001044901","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,55.3
"2837","1708008305003301","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2838","1708008305005201","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2839","1708008305005501","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2840","1708008305005506","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2841","1708008305008201","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2842","1708008305013401","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2843","1708008305013403","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2844","1708008305013404","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2845","1708008305013408","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2846","1708008305013701","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2847","1708008305013702","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2848","1708008305014201","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2849","1708008305014801","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,82.9
"2850","1708010002008801","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2851","1708010002014801","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2852","1708010002017601","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2853","1708010002021701","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2854","1708010002028301","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2855","1708010002029701","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2856","1708010002029702","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2857","1708010002031701","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2858","1708010002033601","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,82.9
"2859","1708017001007401","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2860","1708017001008901","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2861","1708017001008902","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2862","1708017001011401","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2863","1708017001011601","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2864","1708017001019101","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2865","1708017001019103","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2866","1708017001019106","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2867","1708017001020501","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2868","1708017001021101","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2869","1708017001021104","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2870","1708017001021106","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2871","1708017001035701","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,82.9
"2872","1801009001006801","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2873","1801009001006805","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2874","1801009001009201","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2875","1801009001017501","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2876","1801009001018801","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2877","1801009001024101","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2878","1801009001030001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2879","1801009001032201","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2880","1801009001041101","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,66.3
"2881","1801018003022701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2882","1801018003042701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2883","1801018003042703","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2884","1801018003060701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2885","1801018003104401","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2886","1801018003104403","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2887","1801018003110301","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2888","1801018003126301","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2889","1801018003161701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2890","1801018003169701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,66.3
"2891","1801027001014801","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2892","1801027001026301","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2893","1801027001029701","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2894","1801027001033601","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2895","1801027001051101","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2896","1801027001055801","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2897","1801027001055802","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2898","1801027001065601","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2899","1801027001075501","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,59.6
"2900","1802003003005601","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2901","1802003003019301","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2902","1802003003019302","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2903","1802003003019303","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2904","1802003003026101","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2905","1802003003026901","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2906","1802003003027201","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2907","1802003003046001","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2908","1802003003053201","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2909","1802003003055601","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,86.9
"2910","1802014005003601","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2911","1802014005003603","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2912","1802014005006801","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2913","1802014005009201","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2914","1802014005017501","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2915","1802014005018101","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2916","1802014005018801","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2917","1802014005018805","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2918","1802014005019201","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2919","1802014005019203","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2920","1802014005022501","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,86.9
"2921","1802031002002001","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2922","1802031002002003","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2923","1802031002009901","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2924","1802031002013901","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2925","1802031002017401","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2926","1802031002025501","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2927","1802031002031601","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2928","1802031002032401","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2929","1802031002039401","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,86.9
"2930","1803005002006801","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2931","1803005002009201","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2932","1803005002018801","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2933","1803005002019201","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2934","1803005002030001","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2935","1803005002032201","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2936","1803005002032203","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2937","1803005002032206","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2938","1803005002041101","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2939","1803005002041103","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2940","1803005002049201","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2941","1803005002049202","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,68.3
"2942","1803013006001301","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2943","1803013006027401","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2944","1803013006029701","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2945","1803013006029703","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2946","1803013006038201","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2947","1803013006047001","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2948","1803013006047002","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2949","1803013006050201","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2950","1803013006054301","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2951","1803013006058501","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,82.5
"2952","1803031002001601","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2953","1803031002007601","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2954","1803031002014501","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2955","1803031002014503","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2956","1803031002014509","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2957","1803031002017901","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2958","1803031002032801","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2959","1803031002076701","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2960","1803031002091501","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2961","1803031002091503","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2962","1803031002101501","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2963","1803031002101502","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,68.3
"2964","1804014007017801","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2965","1804014007017804","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2966","1804014007017806","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2967","1804014007021901","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2968","1804014007021908","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2969","1804014007028501","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2970","1804014007028503","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2971","1804014007031401","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2972","1804014007038901","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2973","1804014007038903","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2974","1804014007039701","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2975","1804014007039705","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2976","1804014007060701","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2977","1804014007069201","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2978","1804014007069203","KAGERA","BIHARAMULO","BUSERESERE",157,NA,NA,NA
"2979","1805005005006801","KAGERA","NGARA","MUGANZA",198,"NGARA",1,89.9
"2980","1805005005009201","KAGERA","NGARA","MUGANZA",198,"NGARA",1,89.9
"2981","1805005005017501","KAGERA","NGARA","MUGANZA",198,"NGARA",1,89.9
